series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,53,2026-05-05,long,2026-05-05T14:30:00+00:00,2026-05-05T18:00:00+00:00,210.0,28400.0,28440.0,800.0,15.0,785.0,148.5,2970.0,1,forced_flat_1200,,,,53
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,54,2026-05-06,long,2026-05-06T14:45:00+00:00,2026-05-06T18:00:00+00:00,195.0,28801.5,28880.0,1570.0,15.0,1555.0,185.0,3700.0,1,forced_flat_1200,,,,54
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,55,2026-05-07,long,2026-05-07T14:05:00+00:00,2026-05-07T14:40:00+00:00,35.0,29089.75,29191.0,2025.0,15.0,2010.0,101.25,2025.0,1,profit_target,,,,55
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,56,2026-05-08,long,2026-05-08T14:05:00+00:00,2026-05-08T18:00:00+00:00,235.0,29396.25,29544.75,2970.0,15.0,2955.0,256.25,5125.0,1,forced_flat_1200,,,,56
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,57,2026-05-11,long,2026-05-11T15:50:00+00:00,2026-05-11T18:00:00+00:00,130.0,29720.25,29722.5,45.0,15.0,30.0,158.25,3165.0,1,forced_flat_1200,,,,57
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,58,2026-05-13,long,2026-05-13T14:55:00+00:00,2026-05-13T18:00:00+00:00,185.0,29590.25,29725.75,2710.0,15.0,2695.0,234.75,4695.0,1,forced_flat_1200,,,,58
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,59,2026-05-14,long,2026-05-14T14:45:00+00:00,2026-05-14T18:00:00+00:00,195.0,29967.0,30011.25,885.0,15.0,870.0,228.0,4560.0,1,forced_flat_1200,,,,59
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,60,2026-05-15,long,2026-05-15T14:15:00+00:00,2026-05-15T18:00:00+00:00,225.0,29581.25,29729.5,2965.0,15.0,2950.0,211.0,4220.0,1,forced_flat_1200,,,,60
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,61,2026-05-19,long,2026-05-19T17:10:00+00:00,2026-05-19T18:00:00+00:00,50.0,29350.0,29349.75,-5.0,15.0,-20.0,219.25,4385.0,1,forced_flat_1200,,,,61
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,62,2026-05-20,long,2026-05-20T14:30:00+00:00,2026-05-20T15:16:00+00:00,46.0,29489.25,29674.75,3710.0,15.0,3695.0,185.5,3710.0,1,profit_target,,,,62
