series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-06,-3320.0,39460.0,139460.0,-3320.0,-2.325255638044544,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-07,-3750.0,35710.0,135710.0,-7070.0,-4.951673903908111,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-08,830.0,36540.0,136540.0,-6240.0,-4.370359994396974,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-09,0.0,36540.0,136540.0,-6240.0,-4.370359994396974,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-10,0.0,36540.0,136540.0,-6240.0,-4.370359994396974,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-13,4387.5,40927.5,140927.5,-1852.5,-1.2974506233366019,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-14,1950.0,42877.5,142877.5,0.0,0.0,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-15,2595.0,45472.5,145472.5,0.0,0.0,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-16,-2655.0,42817.5,142817.5,-2655.0,-1.8250872157968,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-17,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-20,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-21,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-22,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-23,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-24,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-27,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-28,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-29,0.0,42817.5,142817.5,-2655.0,-1.8250872157968,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-30,-4900.0,37917.5,137917.5,-7555.0,-5.193421437041365,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-01,-565.0,37352.5,137352.5,-8120.0,-5.58181099520528,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-04,0.0,37352.5,137352.5,-8120.0,-5.58181099520528,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-05,685.0,38037.5,138037.5,-7435.0,-5.110931619378233,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-06,0.0,38037.5,138037.5,-7435.0,-5.110931619378233,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-07,0.0,38037.5,138037.5,-7435.0,-5.110931619378233,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-08,4405.0,42442.5,142442.5,-3030.0,-2.0828678959940885,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-11,0.0,42442.5,142442.5,-3030.0,-2.0828678959940885,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-12,0.0,42442.5,142442.5,-3030.0,-2.0828678959940885,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-13,-2380.0,40062.5,140062.5,-5410.0,-3.718915946312877,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-14,0.0,40062.5,140062.5,-5410.0,-3.718915946312877,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-15,-2955.0,37107.5,137107.5,-8365.0,-5.750227706267507,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-18,0.0,37107.5,137107.5,-8365.0,-5.750227706267507,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-19,0.0,37107.5,137107.5,-8365.0,-5.750227706267507,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-20,0.0,37107.5,137107.5,-8365.0,-5.750227706267507,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-21,-2285.0,34822.5,134822.5,-10650.0,-7.320971317602984,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-22,0.0,34822.5,134822.5,-10650.0,-7.320971317602984,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-25,0.0,34822.5,134822.5,-10650.0,-7.320971317602984,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-26,1805.0,36627.5,136627.5,-8845.0,-6.080186976920037,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-27,435.0,37062.5,137062.5,-8410.0,-5.781161387891182,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-28,0.0,37062.5,137062.5,-8410.0,-5.781161387891182,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-05-29,-3080.0,33982.5,133982.5,-11490.0,-7.8984000412449085,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-01,0.0,33982.5,133982.5,-11490.0,-7.8984000412449085,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-02,0.0,33982.5,133982.5,-11490.0,-7.8984000412449085,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-03,-1710.0,32272.5,132272.5,-13200.0,-9.073879942944544,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-04,0.0,32272.5,132272.5,-13200.0,-9.073879942944544,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-05,9772.5,42045.0,142045.0,-3427.5,-2.3561154170032137,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-08,-4690.0,37355.0,137355.0,-8117.5,-5.580092457337297,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-09,0.0,37355.0,137355.0,-8117.5,-5.580092457337297,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-10,0.0,37355.0,137355.0,-8117.5,-5.580092457337297,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-11,0.0,37355.0,137355.0,-8117.5,-5.580092457337297,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-12,-2930.0,34425.0,134425.0,-11047.5,-7.594218838612108,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-15,0.0,34425.0,134425.0,-11047.5,-7.594218838612108,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-16,0.0,34425.0,134425.0,-11047.5,-7.594218838612108,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-06-17,-3940.0,30485.0,130485.0,-14987.5,-10.302634518551617,True
